payment_sk,payment_id,id_order,id_date,payment_method,status,amount,paid_at
4088,7000004541,1000004541,20250108,CARD,PAID,36300.0,2025-01-08 00:08:43
4089,7000004543,1000004543,20240127,GATEWAY,REFUNDED,40404.0,2024-01-27 21:25:07
4090,7000004544,1000004544,20250522,CASH,REFUNDED,12806.64,2025-05-22 13:26:07
4091,7000004545,1000004545,20250217,CASH,PAID,74052.0,2025-02-17 09:46:23
4092,7000004547,1000004547,20250623,CARD,REFUNDED,14229.6,2025-06-23 09:31:27
4093,7000004548,1000004548,20250914,CARD,PAID,41382.0,2025-09-14 01:46:00
4094,7000004549,1000004549,20241120,TRANSFER,PAID,12414.6,2024-11-20 10:58:12
4095,7000004550,1000004550,20250519,GATEWAY,PAID,15420.0,2025-05-19 12:50:43
4096,7000004551,1000004551,20240703,CASH,PAID,76593.0,2024-07-03 01:25:22
4097,7000004552,1000004552,20250827,CASH,PAID,70893.9,2025-08-27 06:16:21
4098,7000004553,1000004553,20240321,GATEWAY,PAID,93765.0,2024-03-21 02:32:42
4099,7000004554,1000004554,20250102,GATEWAY,PAID,33570.0,2025-01-02 08:05:49
4100,7000004555,1000004555,20250318,CARD,PAID,69841.2,2025-03-18 06:38:31
4101,7000004556,1000004556,20250727,GATEWAY,PAID,67692.0,2025-07-27 03:04:04
4102,7000004557,1000004557,20241012,CARD,PAID,58951.2,2024-10-12 22:02:26
4103,7000004558,1000004558,20241206,CARD,PAID,15720.0,2024-12-06 19:09:38
4104,7000004559,1000004559,20250729,CARD,PAID,26136.0,2025-07-29 05:38:02
4105,7000004561,1000004561,20240524,GATEWAY,PAID,90379.5,2024-05-24 17:05:29
4106,7000004562,1000004562,20240328,CARD,PAID,39204.0,2024-03-28 06:04:46
4107,7000004563,1000004563,20250222,CARD,PAID,19287.0,2025-02-22 11:43:28
4108,7000004564,1000004564,20250717,CARD,PAID,36300.0,2025-07-17 11:59:17
4109,7000004565,1000004565,20240920,GATEWAY,PAID,53361.0,2024-09-20 05:39:44
4110,7000004566,1000004566,20250221,CARD,PAID,61502.85,2025-02-21 20:10:10
4111,7000004567,1000004567,20240911,CARD,PAID,32236.5,2024-09-11 00:49:01
4112,7000004568,1000004568,20240814,CASH,PAID,90205.5,2024-08-14 16:49:31
4113,7000004569,1000004569,20250526,CARD,REFUNDED,33870.0,2025-05-26 21:44:23
4114,7000004570,1000004570,20240627,GATEWAY,PAID,39204.0,2024-06-27 01:42:41
4115,7000004572,1000004572,20250610,CASH,PAID,82764.0,2025-06-10 11:22:30
4116,7000004573,1000004573,20241222,GATEWAY,PAID,45186.0,2024-12-22 04:17:50
4117,7000004574,1000004574,20250408,CASH,PAID,39204.0,2025-04-08 10:46:38
4118,7000004575,1000004575,20240514,CARD,PAID,14701.5,2024-05-14 04:58:01
4119,7000004576,1000004576,20240930,CARD,PAID,85270.8,2024-09-30 10:39:01
4120,7000004577,1000004577,20250920,CARD,PAID,55495.2,2025-09-20 15:10:37
4121,7000004578,1000004578,20250714,CARD,PAID,58072.5,2025-07-14 15:50:49
4122,7000004579,1000004579,20240822,CARD,PAID,57465.0,2024-08-22 17:56:05
4123,7000004580,1000004580,20240118,CARD,PAID,53046.0,2024-01-18 10:36:48
4124,7000004581,1000004581,20240802,CASH,PAID,57470.16,2024-08-02 07:55:01
4125,7000004583,1000004583,20240929,CARD,PAID,49005.0,2024-09-29 11:44:04
4126,7000004584,1000004584,20240429,GATEWAY,PAID,15420.0,2024-04-29 08:57:16
4127,7000004585,1000004585,20241215,CARD,PAID,16852.56,2024-12-15 18:04:24
4128,7000004586,1000004586,20250330,CASH,PAID,79497.0,2025-03-30 06:37:13
4129,7000004587,1000004587,20241001,CARD,PAID,18442.5,2024-10-01 10:11:27
4130,7000004588,1000004588,20250714,TRANSFER,PAID,14483.7,2025-07-14 09:07:11
4131,7000004589,1000004589,20250222,CASH,PAID,36300.0,2025-02-22 11:14:31
4132,7000004590,1000004590,20250808,CARD,PAID,92746.5,2025-08-08 13:32:43
4133,7000004591,1000004591,20240421,CASH,PAID,41382.0,2024-04-21 06:12:11
4134,7000004592,1000004592,20240903,CARD,PAID,13068.0,2024-09-03 22:49:48
4135,7000004593,1000004593,20250704,GATEWAY,PAID,58617.0,2025-07-04 04:34:09
4136,7000004594,1000004594,20250105,GATEWAY,PAID,44024.4,2025-01-05 09:56:03
4137,7000004595,1000004595,20250519,TRANSFER,PAID,29040.0,2025-05-19 05:43:56
4138,7000004596,1000004596,20250919,GATEWAY,PAID,35503.5,2025-09-19 04:20:27
4139,7000004597,1000004597,20250815,CASH,PAID,38419.92,2025-08-15 03:25:04
4140,7000004598,1000004598,20250116,CASH,PAID,29657.1,2025-01-16 22:24:32
4141,7000004599,1000004599,20250402,CARD,PAID,32670.0,2025-04-02 12:24:42
4142,7000004600,1000004600,20240829,CARD,PAID,26029.2,2024-08-29 02:18:46
4143,7000004601,1000004601,20240705,GATEWAY,PAID,52627.5,2024-07-05 17:11:46
4144,7000004602,1000004602,20250205,GATEWAY,PAID,21165.0,2025-02-05 06:06:20
4145,7000004603,1000004603,20240303,GATEWAY,PAID,49224.9,2024-03-03 14:12:23
4146,7000004604,1000004604,20240718,CARD,PAID,54188.64,2024-07-18 05:59:29
4147,7000004605,1000004605,20250222,CARD,PAID,18987.0,2025-02-22 10:00:33
4148,7000004606,1000004606,20240114,CASH,PAID,74052.0,2024-01-14 08:06:26
4149,7000004608,1000004608,20240408,CARD,PAID,120691.05,2024-04-08 12:05:02
4150,7000004609,1000004609,20250826,GATEWAY,PAID,15429.6,2025-08-26 13:26:48
4151,7000004610,1000004610,20240721,CARD,PAID,46023.24,2024-07-21 02:13:57
4152,7000004611,1000004611,20240802,CARD,PAID,31305.12,2024-08-02 13:02:00
4153,7000004612,1000004612,20250511,CARD,PAID,29040.0,2025-05-11 21:21:58
4154,7000004613,1000004613,20250207,CARD,PAID,30540.0,2025-02-07 10:02:21
4155,7000004614,1000004614,20240917,CARD,PAID,16335.0,2024-09-17 16:16:43
4156,7000004615,1000004615,20250731,GATEWAY,REFUNDED,33870.0,2025-07-31 03:47:54
4157,7000004616,1000004616,20250904,CARD,PAID,51727.5,2025-09-04 08:09:07
4158,7000004617,1000004617,20240731,CARD,PAID,19050.0,2024-07-31 10:31:43
4159,7000004618,1000004618,20250114,CASH,PAID,14520.0,2025-01-14 18:40:41
4160,7000004619,1000004619,20240412,CASH,PAID,17787.0,2024-04-12 13:03:34
4161,7000004621,1000004621,20240907,CARD,PAID,38115.0,2024-09-07 14:19:58
4162,7000004622,1000004622,20240121,GATEWAY,PAID,30303.0,2024-01-21 05:00:57
4163,7000004623,1000004623,20250919,CASH,PAID,46554.75,2025-09-19 15:33:29
4164,7000004624,1000004624,20240217,TRANSFER,PAID,79860.0,2024-02-17 01:09:41
4165,7000004625,1000004625,20250426,CARD,PAID,29940.0,2025-04-26 10:26:05
4166,7000004626,1000004626,20250719,CARD,PAID,17208.3,2025-07-19 21:01:43
4167,7000004627,1000004627,20250203,GATEWAY,PAID,28342.8,2025-02-03 19:07:00
4168,7000004628,1000004628,20250520,TRANSFER,PAID,42688.8,2025-05-20 09:41:13
4169,7000004629,1000004629,20240130,CASH,PAID,18150.0,2024-01-30 07:38:05
4170,7000004630,1000004630,20250423,CARD,PAID,39204.0,2025-04-23 01:08:01
4171,7000004632,1000004632,20250902,GATEWAY,PAID,105580.12,2025-09-02 20:05:20
4172,7000004633,1000004633,20241222,CARD,PAID,74487.6,2024-12-22 02:06:47
4173,7000004634,1000004634,20240531,CARD,PAID,27336.0,2024-05-31 21:26:23
4174,7000004635,1000004635,20250122,CARD,PAID,18442.5,2025-01-22 06:29:25
4175,7000004636,1000004636,20240602,CARD,PAID,27336.0,2024-06-02 10:41:37
4176,7000004637,1000004637,20240109,CARD,PAID,47916.0,2024-01-09 20:15:50
4177,7000004638,1000004638,20250225,GATEWAY,PAID,17151.75,2025-02-25 03:03:44
4178,7000004639,1000004639,20240903,CARD,PAID,31305.12,2024-09-03 19:22:13
4179,7000004640,1000004640,20240319,CARD,PAID,27036.0,2024-03-19 16:52:46
4180,7000004641,1000004641,20240117,CARD,PAID,30249.6,2024-01-17 10:36:25
4181,7000004642,1000004642,20250928,GATEWAY,PAID,14994.0,2025-09-28 22:04:32
4182,7000004643,1000004643,20240412,TRANSFER,PAID,30346.8,2024-04-12 04:45:01
4183,7000004645,1000004645,20240725,GATEWAY,PAID,43560.0,2024-07-25 08:28:53
4184,7000004646,1000004646,20240716,CARD,PAID,28488.0,2024-07-16 12:05:29
4185,7000004647,1000004647,20241126,CARD,PAID,39615.0,2024-11-26 13:43:47
4186,7000004648,1000004648,20240202,CASH,PAID,46554.75,2024-02-02 01:16:04
4187,7000004649,1000004649,20240920,CASH,REFUNDED,36300.0,2024-09-20 13:00:32
4188,7000004650,1000004650,20240529,CARD,PAID,15420.0,2024-05-29 11:47:54
4189,7000004651,1000004651,20240821,CASH,PAID,35283.6,2024-08-21 16:05:47
4190,7000004652,1000004652,20240510,CARD,PAID,87120.0,2024-05-10 19:03:16
4191,7000004653,1000004653,20240624,GATEWAY,PAID,45723.24,2024-06-24 06:24:42
4192,7000004655,1000004655,20241210,GATEWAY,PAID,15429.6,2024-12-10 08:59:51
4193,7000004656,1000004656,20250411,CARD,PAID,49524.9,2025-04-11 22:28:21
4194,7000004657,1000004657,20240727,GATEWAY,PAID,42282.0,2024-07-27 06:40:21
4195,7000004658,1000004658,20240927,CARD,PAID,33098.62,2024-09-27 12:36:10
4196,7000004662,1000004662,20250505,CARD,PAID,74197.2,2025-05-05 02:49:22
4197,7000004663,1000004663,20241020,CARD,PAID,39204.0,2024-10-20 11:23:48
4198,7000004664,1000004664,20240711,CARD,PAID,14941.08,2024-07-11 18:50:20
4199,7000004665,1000004665,20250916,CARD,PAID,27588.0,2025-09-16 19:43:11
4200,7000004666,1000004666,20240202,CARD,PAID,43603.56,2024-02-02 08:12:02
4201,7000004667,1000004667,20250210,CASH,PAID,29882.16,2025-02-10 15:22:19
4202,7000004668,1000004668,20240519,CARD,PAID,18687.0,2024-05-19 03:02:56
4203,7000004669,1000004669,20250925,GATEWAY,PAID,26029.2,2025-09-25 01:26:03
4204,7000004670,1000004670,20240716,CARD,PAID,42664.2,2024-07-16 07:38:19
4205,7000004671,1000004671,20241202,CARD,PAID,52927.5,2024-12-02 13:15:26
4206,7000004672,1000004672,20250702,CARD,PAID,50505.0,2025-07-02 06:16:21
4207,7000004673,1000004673,20240827,CASH,PAID,39204.0,2024-08-27 16:27:34
4208,7000004674,1000004674,20250807,CASH,PAID,15518.25,2025-08-07 16:09:33
4209,7000004675,1000004675,20240314,CASH,PAID,18150.0,2024-03-14 09:38:18
4210,7000004676,1000004676,20250922,GATEWAY,PAID,47238.0,2025-09-22 10:20:52
4211,7000004678,1000004678,20250309,CASH,PAID,17242.5,2025-03-09 23:14:10
4212,7000004679,1000004679,20240527,CARD,REFUNDED,29659.2,2024-05-27 17:41:33
4213,7000004680,1000004680,20250112,CARD,PAID,53227.5,2025-01-12 06:18:46
4214,7000004681,1000004681,20250924,CARD,PAID,29040.0,2025-09-24 07:44:55
4215,7000004682,1000004682,20250803,TRANSFER,PAID,67953.6,2025-08-03 11:30:36
4216,7000004683,1000004683,20240228,GATEWAY,PAID,14694.0,2024-02-28 08:17:22
4217,7000004684,1000004684,20240514,GATEWAY,PAID,36474.0,2024-05-14 16:44:54
4218,7000004685,1000004685,20240924,CASH,PAID,56029.05,2024-09-24 01:17:17
4219,7000004686,1000004686,20240612,TRANSFER,PAID,31305.12,2024-06-12 02:15:12
4220,7000004687,1000004687,20250225,CARD,PAID,44187.75,2025-02-25 15:47:43
4221,7000004688,1000004688,20250423,CARD,PAID,48099.6,2025-04-23 16:22:57
4222,7000004689,1000004689,20240923,CARD,PAID,93555.75,2024-09-23 08:22:37
4223,7000004690,1000004690,20240415,GATEWAY,PAID,15420.0,2024-04-15 06:10:46
4224,7000004691,1000004691,20240605,CASH,PAID,17787.0,2024-06-05 08:52:14
4225,7000004692,1000004692,20250519,CARD,PAID,87846.0,2025-05-19 08:34:19
4226,7000004693,1000004693,20250504,GATEWAY,PAID,64725.0,2025-05-04 06:48:52
4227,7000004694,1000004694,20240622,CARD,PAID,78168.18,2024-06-22 22:05:02
4228,7000004695,1000004695,20250822,CARD,REFUNDED,32844.0,2025-08-22 04:20:19
4229,7000004696,1000004696,20240325,CASH,PAID,13068.0,2024-03-25 09:13:31
4230,7000004697,1000004697,20250818,CARD,PAID,13794.0,2025-08-18 01:40:58
4231,7000004698,1000004698,20240307,CARD,REFUNDED,30346.8,2024-03-07 08:45:19
4232,7000004699,1000004699,20240315,CARD,PAID,42582.0,2024-03-15 03:17:51
4233,7000004700,1000004700,20250922,CARD,PAID,44351.1,2025-09-22 17:33:59
4234,7000004701,1000004701,20250612,CARD,PAID,31382.16,2025-06-12 23:47:23
4235,7000004702,1000004702,20250515,CARD,PAID,52355.25,2025-05-15 01:21:23
4236,7000004704,1000004704,20241126,CASH,PAID,59731.65,2024-11-26 13:49:47
4237,7000004705,1000004705,20241028,TRANSFER,PAID,35574.0,2024-10-28 06:50:33
4238,7000004706,1000004706,20250519,CARD,PAID,61821.0,2025-05-19 01:15:16
4239,7000004707,1000004707,20240128,CARD,PAID,29659.2,2024-01-28 00:43:17
4240,7000004708,1000004708,20240722,TRANSFER,PAID,35392.5,2024-07-22 00:03:57
4241,7000004709,1000004709,20250404,CASH,PAID,43560.0,2025-04-04 11:00:31
4242,7000004710,1000004710,20250208,CARD,PAID,42882.0,2025-02-08 02:40:41
4243,7000004711,1000004711,20240310,CASH,REFUNDED,73529.28,2024-03-10 01:59:28
4244,7000004712,1000004712,20250212,CASH,PAID,32670.0,2025-02-12 08:51:35
4245,7000004714,1000004714,20240723,GATEWAY,PAID,113241.24,2024-07-23 10:35:50
4246,7000004715,1000004715,20250305,GATEWAY,PAID,48380.64,2025-03-05 07:49:09
4247,7000004716,1000004716,20240926,CARD,PAID,14921.4,2024-09-26 08:39:59
4248,7000004717,1000004717,20240701,TRANSFER,PAID,110293.92,2024-07-01 07:31:05
4249,7000004718,1000004718,20250804,CASH,PAID,30492.0,2025-08-04 16:38:15
4250,7000004719,1000004719,20240718,CARD,PAID,14701.5,2024-07-18 08:55:50
4251,7000004720,1000004720,20240811,CARD,PAID,55650.0,2024-08-11 02:24:40
4252,7000004722,1000004722,20240415,CASH,PAID,15173.4,2024-04-15 21:14:10
4253,7000004723,1000004723,20250606,CARD,REFUNDED,51455.25,2025-06-06 04:47:15
4254,7000004724,1000004724,20240610,TRANSFER,PAID,37352.7,2024-06-10 06:25:44
4255,7000004725,1000004725,20240611,CASH,PAID,16335.0,2024-06-11 15:55:10
4256,7000004726,1000004726,20240506,CARD,PAID,54261.0,2024-05-06 01:40:17
4257,7000004727,1000004727,20250807,CASH,PAID,17787.0,2025-08-07 11:35:06
4258,7000004728,1000004728,20250126,CARD,PAID,36774.0,2025-01-26 06:31:10
4259,7000004730,1000004730,20250403,CASH,PAID,49005.0,2025-04-03 20:38:16
4260,7000004731,1000004731,20250902,CARD,REFUNDED,13068.0,2025-09-02 02:21:08
4261,7000004732,1000004732,20250313,CASH,PAID,46827.0,2025-03-13 00:21:23
4262,7000004733,1000004733,20240513,TRANSFER,PAID,53905.5,2024-05-13 21:28:07
4263,7000004734,1000004734,20250204,CARD,PAID,12414.6,2025-02-04 10:55:18
4264,7000004735,1000004735,20240514,GATEWAY,PAID,39930.0,2024-05-14 12:52:53
4265,7000004736,1000004736,20240717,CARD,PAID,46323.24,2024-07-17 18:17:22
4266,7000004737,1000004737,20240729,TRANSFER,REFUNDED,42471.0,2024-07-29 20:41:06
4267,7000004738,1000004738,20250815,CARD,PAID,88699.05,2025-08-15 05:57:12
4268,7000004739,1000004739,20250108,CARD,PAID,26136.0,2025-01-08 11:25:28
4269,7000004740,1000004740,20240301,CASH,PAID,42688.8,2024-03-01 11:27:20
4270,7000004741,1000004741,20240720,GATEWAY,PAID,73689.0,2024-07-20 06:38:58
4271,7000004742,1000004742,20241106,GATEWAY,PAID,92565.0,2024-11-06 04:28:18
4272,7000004743,1000004743,20250309,CARD,PAID,43588.8,2025-03-09 16:40:14
4273,7000004745,1000004745,20250704,CARD,PAID,39204.0,2025-07-04 20:40:31
4274,7000004746,1000004746,20250924,CARD,PAID,46420.2,2025-09-24 17:16:28
4275,7000004747,1000004747,20240814,CASH,REFUNDED,62857.08,2024-08-14 00:07:47
4276,7000004748,1000004748,20250204,CARD,PAID,33570.0,2025-02-04 09:48:33
4277,7000004749,1000004749,20240610,CARD,PAID,71420.25,2024-06-10 05:30:22
4278,7000004750,1000004750,20240610,CARD,PAID,84942.0,2024-06-10 01:00:01
4279,7000004752,1000004752,20250430,CASH,PAID,53687.7,2025-04-30 01:00:40
4280,7000004753,1000004753,20241129,CASH,PAID,42834.0,2024-11-29 11:30:28
4281,7000004754,1000004754,20250520,CARD,PAID,95943.0,2025-05-20 06:07:27
4282,7000004755,1000004755,20250604,TRANSFER,PAID,26136.0,2025-06-04 15:03:36
4283,7000004756,1000004756,20240702,GATEWAY,PAID,28788.0,2024-07-02 10:20:10
4284,7000004757,1000004757,20240423,CARD,PAID,15518.25,2024-04-23 02:28:04
4285,7000004758,1000004758,20250428,CARD,PAID,18966.75,2025-04-28 10:57:50
4286,7000004759,1000004759,20250108,CASH,PAID,39204.0,2025-01-08 08:13:08
4287,7000004762,1000004762,20240906,CARD,PAID,20557.5,2024-09-06 16:12:34
4288,7000004763,1000004763,20240204,CARD,PAID,15720.0,2024-02-04 17:15:50
4289,7000004764,1000004764,20250624,CARD,PAID,28967.4,2025-06-24 04:32:45
4290,7000004765,1000004765,20240416,CARD,PAID,35685.0,2024-04-16 07:33:04
4291,7000004766,1000004766,20240325,CASH,PAID,45738.0,2024-03-25 09:11:35
4292,7000004767,1000004767,20240829,CARD,PAID,31546.8,2024-08-29 17:46:39
4293,7000004768,1000004768,20240112,GATEWAY,PAID,15720.0,2024-01-12 17:05:07
4294,7000004769,1000004769,20250902,CASH,PAID,30346.8,2025-09-02 02:44:35
4295,7000004770,1000004770,20240113,CARD,PAID,30492.0,2024-01-13 18:13:13
4296,7000004771,1000004771,20240331,GATEWAY,PAID,51727.5,2024-03-31 04:30:22
4297,7000004772,1000004772,20240218,CASH,PAID,53361.0,2024-02-18 20:14:44
4298,7000004774,1000004774,20240710,GATEWAY,PAID,35385.0,2024-07-10 22:40:58
4299,7000004775,1000004775,20250224,GATEWAY,PAID,27036.0,2025-02-24 22:53:00
4300,7000004776,1000004776,20240503,GATEWAY,PAID,110845.68,2024-05-03 14:46:11
4301,7000004777,1000004777,20241112,CARD,PAID,44823.24,2024-11-12 18:13:24
4302,7000004778,1000004778,20250806,CARD,PAID,13794.0,2025-08-06 14:54:53
4303,7000004779,1000004779,20250414,CARD,PAID,12661.2,2025-04-14 11:43:10
4304,7000004780,1000004780,20240806,GATEWAY,PAID,29088.0,2024-08-06 01:11:00
4305,7000004781,1000004781,20241014,CARD,PAID,64178.4,2024-10-14 13:30:49
4306,7000004782,1000004782,20250611,CARD,PAID,46275.0,2025-06-11 21:49:30
4307,7000004783,1000004783,20240628,CARD,PAID,53361.0,2024-06-28 20:36:30
4308,7000004784,1000004784,20240717,GATEWAY,PAID,15129.6,2024-07-17 02:46:18
4309,7000004785,1000004785,20240725,CARD,PAID,54450.0,2024-07-25 14:31:12
4310,7000004786,1000004786,20240901,CARD,PAID,40404.0,2024-09-01 01:54:10
4311,7000004787,1000004787,20250426,TRANSFER,PAID,39204.0,2025-04-26 20:01:17
4312,7000004788,1000004788,20241116,CARD,PAID,38115.0,2024-11-16 16:49:25
4313,7000004790,1000004790,20250513,CASH,PAID,23522.4,2025-05-13 03:58:10
4314,7000004791,1000004791,20250411,CARD,PAID,57172.5,2025-04-11 11:42:26
4315,7000004792,1000004792,20250613,GATEWAY,PAID,28749.6,2025-06-13 19:27:06
4316,7000004793,1000004793,20240630,TRANSFER,REFUNDED,18150.0,2024-06-30 21:02:15
4317,7000004794,1000004794,20240327,CASH,PAID,43487.4,2024-03-27 17:10:32
4318,7000004795,1000004795,20241202,CASH,PAID,36300.0,2024-12-02 00:21:25
4319,7000004796,1000004796,20250101,GATEWAY,PAID,79605.9,2025-01-01 11:37:06
4320,7000004797,1000004797,20250401,TRANSFER,REFUNDED,14520.0,2025-04-01 13:45:14
4321,7000004798,1000004798,20250315,CARD,PAID,86142.0,2025-03-15 17:32:29
4322,7000004799,1000004799,20240614,CARD,PAID,52816.5,2024-06-14 11:21:11
4323,7000004800,1000004800,20241115,CARD,PAID,87846.0,2024-11-15 12:04:26
4324,7000004802,1000004802,20250504,GATEWAY,PAID,41382.0,2025-05-04 06:37:38
4325,7000004804,1000004804,20241106,GATEWAY,PAID,29359.2,2024-11-06 02:11:36
4326,7000004805,1000004805,20240627,CARD,PAID,33144.0,2024-06-27 12:06:54
4327,7000004806,1000004806,20240224,CARD,PAID,45738.0,2024-02-24 15:51:02
4328,7000004807,1000004807,20250406,GATEWAY,PAID,40104.0,2025-04-06 05:37:58
4329,7000004808,1000004808,20241221,CARD,PAID,42364.2,2024-12-21 19:31:09
4330,7000004809,1000004809,20240808,CARD,PAID,13068.0,2024-08-08 10:42:08
4331,7000004810,1000004810,20240322,CARD,PAID,40104.0,2024-03-22 12:02:44
4332,7000004811,1000004811,20250209,CARD,PAID,30782.16,2025-02-09 00:55:10
4333,7000004813,1000004813,20240210,GATEWAY,PAID,28488.0,2024-02-10 07:42:34
4334,7000004814,1000004814,20240510,CARD,PAID,38707.5,2024-05-10 13:31:16
4335,7000004815,1000004815,20250714,CASH,REFUNDED,35574.0,2025-07-14 13:01:24
4336,7000004817,1000004817,20240217,GATEWAY,PAID,53227.5,2024-02-17 10:52:15
4337,7000004818,1000004818,20250217,GATEWAY,PAID,53227.5,2025-02-17 22:00:55
4338,7000004819,1000004819,20241211,GATEWAY,REFUNDED,14268.0,2024-12-11 13:58:34
4339,7000004820,1000004820,20240428,TRANSFER,PAID,29040.0,2024-04-28 15:57:10
4340,7000004821,1000004821,20250418,CARD,PAID,44024.4,2025-04-18 05:04:24
4341,7000004822,1000004822,20240815,CARD,PAID,62799.0,2024-08-15 07:38:26
4342,7000004823,1000004823,20240803,GATEWAY,PAID,49905.0,2024-08-03 06:56:39
4343,7000004824,1000004824,20240612,GATEWAY,PAID,71476.8,2024-06-12 02:10:51
4344,7000004825,1000004825,20250228,GATEWAY,PAID,24422.4,2025-02-28 09:22:43
4345,7000004827,1000004827,20241011,CARD,PAID,26136.0,2024-10-11 17:24:09
4346,7000004828,1000004828,20250828,CARD,PAID,17151.75,2025-08-28 04:03:06
4347,7000004829,1000004829,20240523,CASH,PAID,123783.0,2024-05-23 10:37:33
4348,7000004830,1000004830,20250207,CARD,PAID,18966.75,2025-02-07 04:34:47
4349,7000004831,1000004831,20250602,CARD,PAID,78872.4,2025-06-02 09:31:33
4350,7000004832,1000004832,20240318,GATEWAY,PAID,112423.2,2024-03-18 19:47:40
4351,7000004833,1000004833,20250116,CARD,PAID,34485.0,2025-01-16 12:07:58
4352,7000004834,1000004834,20240828,GATEWAY,PAID,41042.88,2024-08-28 00:25:59
4353,7000004835,1000004835,20250726,CASH,PAID,53361.0,2025-07-26 02:29:22
4354,7000004836,1000004836,20241010,CARD,PAID,69502.08,2024-10-10 08:52:29
4355,7000004837,1000004837,20250702,CASH,PAID,39204.0,2025-07-02 12:36:42
4356,7000004838,1000004838,20240202,CARD,PAID,37243.8,2024-02-02 11:42:37
4357,7000004840,1000004840,20241208,CARD,PAID,70823.4,2024-12-08 08:20:21
4358,7000004841,1000004841,20240123,CARD,PAID,53135.7,2024-01-23 03:03:58
4359,7000004842,1000004842,20240403,CARD,PAID,71148.0,2024-04-03 15:16:50
4360,7000004843,1000004843,20250331,GATEWAY,PAID,53905.5,2025-03-31 19:15:13
4361,7000004845,1000004845,20240725,CASH,PAID,28459.2,2024-07-25 04:14:15
4362,7000004846,1000004846,20240916,CARD,PAID,114345.0,2024-09-16 11:48:07
4363,7000004847,1000004847,20240528,TRANSFER,PAID,34485.0,2024-05-28 22:54:02
4364,7000004848,1000004848,20250921,CASH,PAID,32670.0,2025-09-21 22:37:50
4365,7000004849,1000004849,20250815,GATEWAY,PAID,27336.0,2025-08-15 00:04:45
4366,7000004850,1000004850,20240302,CASH,PAID,16335.0,2024-03-02 23:09:04
4367,7000004851,1000004851,20250224,CARD,PAID,30346.8,2025-02-24 18:34:20
4368,7000004852,1000004852,20241017,CARD,PAID,21465.0,2024-10-17 07:16:59
4369,7000004853,1000004853,20250309,TRANSFER,PAID,79860.0,2025-03-09 02:55:49
4370,7000004854,1000004854,20240531,CASH,PAID,32670.0,2024-05-31 10:04:59
4371,7000004855,1000004855,20250214,CARD,PAID,41130.0,2025-02-14 10:29:50
4372,7000004856,1000004856,20241217,TRANSFER,PAID,97138.8,2024-12-17 12:08:35
4373,7000004857,1000004857,20250216,CASH,PAID,18150.0,2025-02-16 23:31:31
4374,7000004858,1000004858,20241111,CASH,PAID,49005.0,2024-11-11 08:49:58
4375,7000004859,1000004859,20240816,CASH,PAID,26136.0,2024-08-16 11:58:09
4376,7000004861,1000004861,20240828,CARD,PAID,56802.0,2024-08-28 02:24:45
4377,7000004862,1000004862,20240325,TRANSFER,PAID,31944.0,2024-03-25 04:28:41
4378,7000004863,1000004863,20240420,CARD,PAID,42688.8,2024-04-20 05:31:36
4379,7000004864,1000004864,20250831,TRANSFER,PAID,95015.25,2025-08-31 07:35:06
4380,7000004865,1000004865,20241230,CARD,PAID,81675.0,2024-12-30 00:16:15
4381,7000004866,1000004866,20241217,CASH,PAID,46554.75,2024-12-17 07:27:49
4382,7000004868,1000004868,20240509,CASH,PAID,28749.6,2024-05-09 21:26:19
4383,7000004869,1000004869,20240804,CARD,REFUNDED,39133.5,2024-08-04 20:49:38
4384,7000004870,1000004870,20250608,TRANSFER,PAID,29040.0,2025-06-08 08:48:10
4385,7000004871,1000004871,20250224,TRANSFER,REFUNDED,17787.0,2025-02-24 00:22:50
4386,7000004872,1000004872,20250910,CARD,PAID,76812.9,2025-09-10 08:01:39
4387,7000004873,1000004873,20250613,CARD,PAID,33577.5,2025-06-13 01:57:56
4388,7000004874,1000004874,20250102,GATEWAY,PAID,49186.78,2025-01-02 07:47:08
4389,7000004875,1000004875,20240129,CARD,PAID,13721.4,2024-01-29 21:25:37
4390,7000004876,1000004876,20240922,GATEWAY,PAID,58372.5,2024-09-22 08:50:03
4391,7000004877,1000004877,20240512,CARD,PAID,13794.0,2024-05-12 22:11:39
4392,7000004878,1000004878,20240122,CARD,PAID,19057.5,2024-01-22 02:24:34
4393,7000004879,1000004879,20240822,CASH,PAID,46554.75,2024-08-22 19:35:46
4394,7000004880,1000004880,20250911,CARD,PAID,49005.0,2025-09-11 12:35:21
4395,7000004881,1000004881,20240422,CARD,PAID,75745.68,2024-04-22 18:06:19
4396,7000004882,1000004882,20250902,CARD,PAID,33933.0,2025-09-02 09:58:14
4397,7000004883,1000004883,20250102,CASH,REFUNDED,83373.84,2025-01-02 09:54:54
4398,7000004884,1000004884,20250813,CARD,PAID,72420.6,2025-08-13 23:18:58
4399,7000004885,1000004885,20240718,CARD,PAID,26029.2,2024-07-18 16:10:04
4400,7000004886,1000004886,20241020,CARD,REFUNDED,29959.2,2024-10-20 23:44:00
4401,7000004887,1000004887,20241101,CARD,PAID,42582.0,2024-11-01 07:25:58
4402,7000004888,1000004888,20241007,CARD,PAID,43888.8,2024-10-07 00:49:39
4403,7000004889,1000004889,20240727,CASH,PAID,51727.5,2024-07-27 23:31:18
