nps_id,id_customer,customer_sk,id_channel,channel_sk,id_date,score,responded_at
13000000853,554,554,1,1,20240425,7,2024-04-25 12:00:49
13000000854,440,440,1,1,20250922,1,2025-09-22 01:57:51
13000000855,212,212,1,1,20241231,8,2024-12-31 12:05:42
13000000856,538,538,1,1,20250518,8,2025-05-18 02:41:01
13000000857,588,588,2,2,20250730,0,2025-07-30 15:09:05
13000000858,1135,1135,1,1,20250805,7,2025-08-05 10:06:17
13000000859,452,452,1,1,20240624,7,2024-06-24 02:46:06
13000000860,26,26,1,1,20250219,5,2025-02-19 11:55:10
13000000861,33,33,2,2,20240907,10,2024-09-07 08:16:30
13000000862,229,229,1,1,20250513,9,2025-05-13 01:39:02
13000000863,1155,1155,1,1,20240307,10,2024-03-07 21:50:39
13000000864,843,843,1,1,20250902,6,2025-09-02 21:17:09
13000000865,570,570,2,2,20240513,8,2024-05-13 10:55:18
13000000866,1208,1208,1,1,20250528,8,2025-05-28 11:57:53
13000000867,275,275,1,1,20250509,7,2025-05-09 23:32:32
13000000868,529,529,1,1,20250413,6,2025-04-13 14:48:05
13000000869,599,599,2,2,20250323,10,2025-03-23 10:56:50
13000000870,333,333,1,1,20250119,5,2025-01-19 04:49:19
13000000871,6,6,1,1,20240422,9,2024-04-22 21:41:49
13000000872,549,549,1,1,20250511,9,2025-05-11 01:15:59
13000000873,1427,1427,2,2,20250326,6,2025-03-26 18:32:22
13000000874,1237,1237,1,1,20241009,7,2024-10-09 10:56:28
13000000875,432,432,2,2,20250226,8,2025-02-26 06:03:30
13000000876,657,657,1,1,20250502,7,2025-05-02 13:18:13
13000000877,730,730,1,1,20250422,9,2025-04-22 05:28:12
13000000878,824,824,2,2,20241012,7,2024-10-12 01:50:13
13000000879,1001,1001,1,1,20250302,9,2025-03-02 03:41:27
13000000880,188,188,1,1,20250510,8,2025-05-10 22:45:10
13000000881,965,965,1,1,20250711,6,2025-07-11 23:12:29
13000000882,717,717,1,1,20250929,9,2025-09-29 00:40:30
13000000883,1085,1085,2,2,20240306,9,2024-03-06 19:23:11
13000000884,765,765,1,1,20241009,9,2024-10-09 14:23:36
13000000885,484,484,2,2,20250628,2,2025-06-28 20:54:10
13000000886,931,931,1,1,20251002,6,2025-10-02 17:43:01
13000000887,417,417,1,1,20250905,10,2025-09-05 03:20:15
13000000888,801,801,2,2,20241016,10,2024-10-16 18:15:03
13000000889,501,501,1,1,20240621,4,2024-06-21 21:30:37
13000000890,1358,1358,2,2,20240331,9,2024-03-31 06:29:00
13000000891,1325,1325,2,2,20250822,6,2025-08-22 18:02:00
13000000892,960,960,1,1,20241226,10,2024-12-26 10:49:39
13000000893,637,637,1,1,20240721,6,2024-07-21 06:18:39
13000000894,956,956,2,2,20240330,2,2024-03-30 23:40:56
13000000895,533,533,2,2,20250404,7,2025-04-04 06:14:41
13000000896,1495,1495,1,1,20250702,6,2025-07-02 23:35:45
13000000897,1025,1025,2,2,20250514,8,2025-05-14 05:20:05
13000000898,1176,1176,1,1,20240910,10,2024-09-10 06:07:40
13000000899,803,803,2,2,20240328,8,2024-03-28 04:53:22
13000000900,725,725,1,1,20240608,6,2024-06-08 18:05:00
13000000901,938,938,1,1,20250630,9,2025-06-30 05:35:44
13000000902,1031,1031,1,1,20240911,8,2024-09-11 19:55:00
13000000903,696,696,1,1,20241106,1,2024-11-06 06:56:02
13000000904,237,237,1,1,20250805,3,2025-08-05 16:20:05
13000000905,1053,1053,1,1,20250214,10,2025-02-14 22:48:47
13000000906,308,308,1,1,20250405,6,2025-04-05 03:19:20
13000000907,672,672,1,1,20250918,8,2025-09-18 07:33:40
13000000908,1147,1147,2,2,20250722,8,2025-07-22 00:13:42
13000000909,1238,1238,2,2,20250612,7,2025-06-12 20:07:41
13000000910,460,460,2,2,20250411,8,2025-04-11 10:19:27
13000000911,906,906,2,2,20240218,10,2024-02-18 11:47:30
13000000912,825,825,1,1,20240119,8,2024-01-19 06:40:47
13000000913,1095,1095,2,2,20250509,8,2025-05-09 20:38:12
13000000914,435,435,2,2,20250219,10,2025-02-19 12:20:44
13000000915,585,585,2,2,20250222,8,2025-02-22 21:16:30
13000000916,281,281,2,2,20240904,9,2024-09-04 19:03:40
13000000917,82,82,2,2,20250821,6,2025-08-21 05:23:19
13000000918,329,329,1,1,20240503,10,2024-05-03 03:38:36
13000000919,415,415,1,1,20241219,7,2024-12-19 00:09:42
13000000920,1135,1135,1,1,20240306,4,2024-03-06 00:48:28
13000000921,1021,1021,1,1,20240506,4,2024-05-06 23:15:19
13000000922,160,160,1,1,20251010,4,2025-10-10 18:52:09
13000000923,434,434,1,1,20250118,7,2025-01-18 14:16:54
13000000924,357,357,2,2,20241122,4,2024-11-22 11:24:04
13000000925,1285,1285,1,1,20250412,7,2025-04-12 12:50:28
13000000926,229,229,1,1,20250217,7,2025-02-17 04:58:22
13000000927,420,420,1,1,20240608,9,2024-06-08 20:57:57
13000000928,2,2,2,2,20241220,8,2024-12-20 12:03:30
13000000929,47,47,1,1,20240803,10,2024-08-03 03:11:44
13000000930,1163,1163,1,1,20250501,6,2025-05-01 04:57:20
13000000931,1423,1423,1,1,20250731,9,2025-07-31 07:31:34
13000000932,615,615,1,1,20240813,4,2024-08-13 00:19:39
13000000933,1149,1149,1,1,20251012,7,2025-10-12 15:12:29
13000000934,628,628,1,1,20240928,8,2024-09-28 15:31:35
13000000935,1247,1247,1,1,20250109,5,2025-01-09 17:41:37
13000000936,458,458,1,1,20250620,9,2025-06-20 22:49:48
13000000937,95,95,2,2,20250605,10,2025-06-05 10:15:12
13000000938,1002,1002,1,1,20240227,7,2024-02-27 17:52:26
13000000939,488,488,2,2,20250223,1,2025-02-23 12:29:53
13000000940,851,851,2,2,20250805,4,2025-08-05 16:48:16
13000000941,509,509,2,2,20250301,7,2025-03-01 02:36:55
13000000942,888,888,1,1,20250319,10,2025-03-19 01:38:52
13000000943,1268,1268,2,2,20240619,9,2024-06-19 14:38:35
13000000944,507,507,2,2,20240815,9,2024-08-15 11:11:37
13000000945,387,387,2,2,20250605,10,2025-06-05 02:05:24
13000000946,670,670,1,1,20241114,2,2024-11-14 10:41:57
13000000947,186,186,1,1,20250726,9,2025-07-26 21:20:14
13000000948,1235,1235,1,1,20240729,9,2024-07-29 22:48:51
13000000949,418,418,1,1,20240808,10,2024-08-08 01:29:20
13000000950,196,196,1,1,20240722,6,2024-07-22 06:40:14
13000000951,304,304,1,1,20240322,10,2024-03-22 18:07:59
13000000952,1434,1434,2,2,20241230,9,2024-12-30 21:07:23
13000000953,453,453,2,2,20250522,10,2025-05-22 15:05:33
13000000954,1040,1040,2,2,20240823,4,2024-08-23 02:15:24
13000000955,107,107,1,1,20250516,10,2025-05-16 18:46:22
13000000956,887,887,2,2,20250319,8,2025-03-19 02:31:49
13000000957,837,837,1,1,20250426,10,2025-04-26 20:37:47
13000000958,1327,1327,1,1,20250513,9,2025-05-13 15:13:21
13000000959,836,836,1,1,20240417,9,2024-04-17 10:16:03
13000000960,1413,1413,1,1,20250525,8,2025-05-25 07:20:42
13000000961,621,621,2,2,20240304,9,2024-03-04 22:33:48
13000000962,947,947,1,1,20240831,6,2024-08-31 05:27:19
13000000963,1015,1015,1,1,20240130,8,2024-01-30 06:25:32
13000000964,458,458,2,2,20250625,9,2025-06-25 11:46:08
13000000965,1462,1462,1,1,20250818,9,2025-08-18 14:40:40
13000000966,289,289,2,2,20241009,3,2024-10-09 05:40:46
13000000967,1318,1318,2,2,20240304,0,2024-03-04 16:58:23
13000000968,720,720,2,2,20240220,6,2024-02-20 01:04:31
13000000969,350,350,2,2,20241025,7,2024-10-25 13:22:29
13000000970,1276,1276,1,1,20240218,8,2024-02-18 18:23:14
13000000971,1141,1141,2,2,20250217,10,2025-02-17 05:53:07
13000000972,640,640,2,2,20250415,10,2025-04-15 00:56:04
13000000973,8,8,2,2,20250907,8,2025-09-07 20:03:39
13000000974,666,666,2,2,20250126,8,2025-01-26 05:42:51
13000000975,1451,1451,1,1,20241026,10,2024-10-26 20:51:32
13000000976,384,384,1,1,20250417,6,2025-04-17 21:02:03
13000000977,1130,1130,1,1,20241013,10,2024-10-13 14:53:11
13000000978,547,547,1,1,20240413,8,2024-04-13 15:16:18
13000000979,1228,1228,1,1,20250526,10,2025-05-26 07:13:26
13000000980,1209,1209,1,1,20250909,9,2025-09-09 22:52:02
13000000981,1489,1489,1,1,20250425,9,2025-04-25 13:40:23
13000000982,4,4,1,1,20250311,10,2025-03-11 20:50:23
13000000983,760,760,1,1,20240813,9,2024-08-13 01:57:11
13000000984,286,286,1,1,20240606,9,2024-06-06 02:57:29
13000000985,951,951,1,1,20250220,10,2025-02-20 09:49:32
13000000986,487,487,2,2,20250807,10,2025-08-07 01:54:14
13000000987,1218,1218,2,2,20240210,2,2024-02-10 08:28:13
13000000988,522,522,1,1,20250714,5,2025-07-14 00:53:54
13000000989,468,468,1,1,20250303,8,2025-03-03 01:54:59
13000000990,703,703,2,2,20240601,10,2024-06-01 06:17:42
13000000991,1000,1000,1,1,20241226,9,2024-12-26 11:52:45
13000000992,137,137,2,2,20250418,10,2025-04-18 09:30:57
13000000993,168,168,2,2,20241030,9,2024-10-30 04:01:45
13000000994,452,452,2,2,20241123,10,2024-11-23 00:42:14
13000000995,1210,1210,2,2,20250117,2,2025-01-17 10:00:09
13000000996,599,599,2,2,20250723,10,2025-07-23 13:34:10
13000000997,734,734,1,1,20250616,10,2025-06-16 01:17:36
13000000998,27,27,2,2,20250904,9,2025-09-04 01:47:15
13000000999,1186,1186,1,1,20240528,10,2024-05-28 22:16:40
13000001000,1227,1227,2,2,20250621,5,2025-06-21 08:02:35
13000001001,1338,1338,2,2,20240722,9,2024-07-22 17:36:40
13000001002,1275,1275,2,2,20250629,7,2025-06-29 20:10:39
13000001003,934,934,1,1,20250319,6,2025-03-19 22:59:08
13000001004,883,883,2,2,20240706,10,2024-07-06 00:00:15
13000001005,624,624,1,1,20241115,8,2024-11-15 12:40:21
13000001006,1272,1272,1,1,20250810,7,2025-08-10 16:22:33
13000001007,746,746,2,2,20250105,10,2025-01-05 05:24:55
13000001008,858,858,1,1,20240511,8,2024-05-11 19:03:47
13000001009,393,393,1,1,20250620,10,2025-06-20 11:16:51
13000001010,990,990,1,1,20240707,10,2024-07-07 10:35:26
13000001011,769,769,1,1,20241111,7,2024-11-11 12:39:51
13000001012,496,496,1,1,20240927,2,2024-09-27 16:02:59
13000001013,401,401,1,1,20240223,7,2024-02-23 14:46:37
13000001014,1042,1042,1,1,20240509,10,2024-05-09 02:34:17
13000001015,1101,1101,2,2,20240915,6,2024-09-15 14:20:39
13000001016,15,15,1,1,20241029,9,2024-10-29 10:30:00
13000001017,748,748,1,1,20240508,7,2024-05-08 03:57:36
13000001018,825,825,1,1,20251007,10,2025-10-07 19:08:07
13000001019,957,957,2,2,20250531,7,2025-05-31 21:29:44
13000001020,528,528,1,1,20250121,3,2025-01-21 08:31:15
13000001021,1422,1422,1,1,20250115,1,2025-01-15 10:21:36
13000001022,71,71,1,1,20251010,5,2025-10-10 01:31:39
13000001023,1375,1375,2,2,20240808,5,2024-08-08 16:37:43
13000001024,504,504,2,2,20241221,9,2024-12-21 13:17:32
13000001025,1257,1257,2,2,20240420,8,2024-04-20 03:12:14
13000001026,1165,1165,2,2,20240820,2,2024-08-20 00:35:34
13000001027,39,39,1,1,20250410,8,2025-04-10 03:31:10
13000001028,102,102,2,2,20241223,3,2024-12-23 20:56:25
13000001029,863,863,1,1,20250917,7,2025-09-17 19:37:22
13000001030,494,494,1,1,20240512,3,2024-05-12 16:23:38
13000001031,1132,1132,1,1,20250418,5,2025-04-18 05:58:13
13000001032,723,723,1,1,20240513,9,2024-05-13 11:14:58
13000001033,280,280,2,2,20240202,9,2024-02-02 10:59:12
13000001034,765,765,1,1,20250617,8,2025-06-17 13:41:36
13000001035,778,778,1,1,20240603,1,2024-06-03 19:23:07
13000001036,428,428,1,1,20240626,8,2024-06-26 23:39:23
13000001037,559,559,2,2,20240204,7,2024-02-04 19:27:13
13000001038,1318,1318,2,2,20240326,10,2024-03-26 20:00:12
13000001039,1451,1451,1,1,20250215,6,2025-02-15 19:35:21
13000001040,994,994,1,1,20240224,4,2024-02-24 13:38:09
13000001041,311,311,1,1,20240426,5,2024-04-26 13:29:47
13000001042,282,282,1,1,20250812,8,2025-08-12 08:37:51
13000001043,94,94,2,2,20241006,9,2024-10-06 13:37:34
13000001044,1359,1359,1,1,20240325,9,2024-03-25 17:08:50
13000001045,1400,1400,2,2,20241219,8,2024-12-19 01:51:00
13000001046,244,244,2,2,20240224,7,2024-02-24 17:09:41
13000001047,295,295,1,1,20251009,8,2025-10-09 10:20:11
13000001048,731,731,1,1,20241111,1,2024-11-11 12:19:29
13000001049,1191,1191,2,2,20250419,7,2025-04-19 03:37:17
13000001050,1104,1104,1,1,20250309,8,2025-03-09 12:47:01
13000001051,489,489,2,2,20250711,7,2025-07-11 01:34:33
13000001052,1096,1096,2,2,20250827,7,2025-08-27 20:47:43
13000001053,1253,1253,1,1,20250315,1,2025-03-15 23:15:07
13000001054,987,987,1,1,20240826,8,2024-08-26 12:22:53
13000001055,43,43,1,1,20240316,8,2024-03-16 19:21:15
13000001056,268,268,1,1,20250718,9,2025-07-18 15:28:42
13000001057,1045,1045,1,1,20240828,9,2024-08-28 17:18:20
13000001058,1410,1410,1,1,20240815,4,2024-08-15 18:48:50
13000001059,859,859,1,1,20241116,10,2024-11-16 06:37:27
13000001060,353,353,1,1,20240707,7,2024-07-07 02:37:56
13000001061,350,350,2,2,20241101,10,2024-11-01 08:42:45
13000001062,663,663,2,2,20240224,3,2024-02-24 09:33:22
13000001063,601,601,1,1,20240301,7,2024-03-01 11:05:16
13000001064,468,468,1,1,20241031,6,2024-10-31 07:46:40
13000001065,975,975,2,2,20250817,10,2025-08-17 03:53:15
13000001066,1041,1041,2,2,20250615,10,2025-06-15 21:37:43
13000001067,439,439,2,2,20250717,6,2025-07-17 11:14:35
13000001068,1120,1120,1,1,20250509,8,2025-05-09 12:37:30
13000001069,948,948,1,1,20241228,9,2024-12-28 10:14:34
13000001070,1090,1090,2,2,20250911,7,2025-09-11 07:31:49
13000001071,771,771,1,1,20250819,0,2025-08-19 15:49:56
13000001072,1337,1337,2,2,20241224,7,2024-12-24 19:27:49
13000001073,1269,1269,2,2,20241022,5,2024-10-22 22:48:27
13000001074,1052,1052,1,1,20250713,10,2025-07-13 15:03:43
13000001075,628,628,1,1,20250501,5,2025-05-01 11:30:52
13000001076,589,589,2,2,20250424,8,2025-04-24 19:34:04
13000001077,326,326,1,1,20250709,0,2025-07-09 18:23:49
13000001078,1463,1463,1,1,20250222,9,2025-02-22 13:06:41
13000001079,1131,1131,2,2,20250707,3,2025-07-07 23:47:24
13000001080,688,688,1,1,20241020,10,2024-10-20 18:59:31
13000001081,1135,1135,1,1,20250220,6,2025-02-20 16:47:19
13000001082,516,516,2,2,20250304,8,2025-03-04 01:31:41
13000001083,1019,1019,2,2,20250824,4,2025-08-24 01:47:28
13000001084,1009,1009,1,1,20250603,4,2025-06-03 08:42:16
13000001085,1015,1015,2,2,20250517,9,2025-05-17 08:55:14
13000001086,234,234,1,1,20250605,9,2025-06-05 08:33:36
13000001087,699,699,1,1,20240729,3,2024-07-29 12:30:10
13000001088,807,807,2,2,20240514,2,2024-05-14 18:32:30
13000001089,945,945,2,2,20240714,9,2024-07-14 07:35:13
13000001090,264,264,1,1,20250414,7,2025-04-14 18:17:15
13000001091,405,405,2,2,20241128,7,2024-11-28 04:54:07
13000001092,549,549,1,1,20250531,7,2025-05-31 17:21:29
13000001093,365,365,1,1,20240714,4,2024-07-14 16:45:51
13000001094,1208,1208,1,1,20250715,5,2025-07-15 00:45:19
13000001095,1005,1005,1,1,20241228,9,2024-12-28 03:16:55
13000001096,1437,1437,1,1,20240709,5,2024-07-09 02:13:34
13000001097,396,396,1,1,20240923,9,2024-09-23 14:31:51
13000001098,711,711,1,1,20250103,2,2025-01-03 19:41:00
13000001099,497,497,1,1,20250622,9,2025-06-22 14:51:11
13000001100,37,37,1,1,20240120,10,2024-01-20 01:08:30
13000001101,380,380,1,1,20240828,8,2024-08-28 16:27:24
13000001102,535,535,2,2,20250828,5,2025-08-28 20:34:35
13000001103,651,651,2,2,20240623,8,2024-06-23 06:47:07
13000001104,1085,1085,1,1,20241023,9,2024-10-23 14:24:56
13000001105,1238,1238,2,2,20241207,8,2024-12-07 12:43:27
13000001106,184,184,1,1,20250820,6,2025-08-20 13:25:52
13000001107,498,498,2,2,20250929,7,2025-09-29 05:39:09
13000001108,1117,1117,2,2,20240907,7,2024-09-07 03:51:51
13000001109,469,469,1,1,20250812,10,2025-08-12 10:33:42
13000001110,815,815,1,1,20240804,5,2024-08-04 05:28:28
13000001111,282,282,2,2,20240820,10,2024-08-20 02:04:34
13000001112,335,335,2,2,20250101,9,2025-01-01 07:59:17
13000001113,261,261,1,1,20250117,6,2025-01-17 18:47:46
13000001114,540,540,2,2,20250126,7,2025-01-26 16:46:44
13000001115,989,989,1,1,20241019,6,2024-10-19 04:54:06
13000001116,354,354,1,1,20250808,9,2025-08-08 10:09:25
13000001117,487,487,1,1,20250529,1,2025-05-29 17:15:22
13000001118,553,553,2,2,20240905,9,2024-09-05 04:59:33
13000001119,1111,1111,2,2,20250506,7,2025-05-06 17:32:27
13000001120,293,293,1,1,20240731,1,2024-07-31 01:50:26
13000001121,814,814,1,1,20250310,7,2025-03-10 05:03:37
13000001122,444,444,2,2,20240220,7,2024-02-20 14:49:23
13000001123,69,69,2,2,20250707,8,2025-07-07 13:07:51
13000001124,1074,1074,1,1,20250315,8,2025-03-15 04:40:46
13000001125,121,121,2,2,20240620,3,2024-06-20 04:28:30
13000001126,1418,1418,2,2,20250102,3,2025-01-02 08:06:26
13000001127,1317,1317,2,2,20250311,4,2025-03-11 20:22:41
13000001128,317,317,1,1,20240808,8,2024-08-08 17:23:51
13000001129,1159,1159,2,2,20250622,9,2025-06-22 23:42:42
13000001130,876,876,1,1,20250727,9,2025-07-27 13:50:02
13000001131,159,159,2,2,20250415,8,2025-04-15 03:02:45
13000001132,1246,1246,2,2,20240514,8,2024-05-14 07:13:22
13000001133,831,831,1,1,20241215,9,2024-12-15 07:15:53
13000001134,14,14,2,2,20250110,9,2025-01-10 23:41:45
13000001135,52,52,2,2,20241114,8,2024-11-14 02:55:01
13000001136,63,63,1,1,20240530,0,2024-05-30 16:41:19
13000001137,714,714,2,2,20240725,7,2024-07-25 05:35:00
13000001138,276,276,2,2,20240830,9,2024-08-30 03:49:51
13000001139,165,165,2,2,20240406,7,2024-04-06 05:12:27
13000001140,361,361,1,1,20240305,7,2024-03-05 12:44:42
13000001141,1339,1339,1,1,20240707,8,2024-07-07 01:15:04
13000001142,56,56,2,2,20240120,9,2024-01-20 17:02:05
13000001143,665,665,2,2,20250927,2,2025-09-27 07:33:29
13000001144,1475,1475,1,1,20240516,10,2024-05-16 18:22:31
13000001145,1356,1356,1,1,20250328,7,2025-03-28 04:26:38
13000001146,142,142,2,2,20241027,8,2024-10-27 08:47:10
13000001147,466,466,2,2,20250904,8,2025-09-04 00:18:19
13000001148,1169,1169,1,1,20241112,7,2024-11-12 04:51:36
13000001149,634,634,1,1,20250110,9,2025-01-10 09:59:00
13000001150,209,209,2,2,20240109,9,2024-01-09 04:38:02
13000001151,1157,1157,1,1,20241210,9,2024-12-10 10:57:06
13000001152,1258,1258,1,1,20250227,8,2025-02-27 10:40:54
13000001153,663,663,1,1,20240404,0,2024-04-04 07:25:26
13000001154,785,785,1,1,20240430,8,2024-04-30 15:20:07
13000001155,267,267,2,2,20241229,8,2024-12-29 20:12:43
13000001156,655,655,1,1,20251001,6,2025-10-01 04:52:14
13000001157,757,757,1,1,20241215,7,2024-12-15 02:46:27
13000001158,1329,1329,1,1,20250801,9,2025-08-01 00:45:49
13000001159,542,542,1,1,20250520,10,2025-05-20 08:33:22
13000001160,316,316,2,2,20240216,8,2024-02-16 09:06:15
13000001161,398,398,1,1,20250724,1,2025-07-24 03:40:39
13000001162,964,964,1,1,20250620,8,2025-06-20 00:44:31
13000001163,854,854,2,2,20241116,10,2024-11-16 10:31:27
13000001164,1065,1065,2,2,20240421,7,2024-04-21 05:44:09
13000001165,359,359,1,1,20240901,9,2024-09-01 23:08:52
13000001166,174,174,1,1,20240430,4,2024-04-30 13:39:25
13000001167,1333,1333,1,1,20250101,9,2025-01-01 15:47:41
13000001168,901,901,2,2,20240522,0,2024-05-22 02:42:30
13000001169,977,977,1,1,20240429,10,2024-04-29 15:36:13
13000001170,757,757,1,1,20250524,7,2025-05-24 11:32:29
13000001171,1029,1029,1,1,20241019,9,2024-10-19 14:28:12
13000001172,904,904,1,1,20250320,8,2025-03-20 12:58:42
13000001173,716,716,1,1,20250524,5,2025-05-24 01:15:21
13000001174,1463,1463,2,2,20250210,8,2025-02-10 17:49:48
13000001175,800,800,2,2,20250203,9,2025-02-03 14:15:47
13000001176,1366,1366,2,2,20250203,8,2025-02-03 20:59:05
13000001177,1009,1009,1,1,20240927,8,2024-09-27 21:19:25
13000001178,487,487,2,2,20250916,8,2025-09-16 19:03:46
13000001179,970,970,1,1,20240605,9,2024-06-05 18:24:12
13000001180,1127,1127,1,1,20240928,10,2024-09-28 18:04:59
13000001181,22,22,1,1,20240930,6,2024-09-30 17:00:48
13000001182,1401,1401,1,1,20241212,9,2024-12-12 11:47:16
13000001183,571,571,2,2,20240409,10,2024-04-09 03:58:24
13000001184,1061,1061,1,1,20240416,7,2024-04-16 08:43:21
13000001185,143,143,1,1,20250311,8,2025-03-11 17:05:23
13000001186,712,712,1,1,20250725,1,2025-07-25 07:25:53
13000001187,649,649,1,1,20250418,6,2025-04-18 05:46:11
13000001188,317,317,1,1,20250526,8,2025-05-26 01:23:44
13000001189,16,16,2,2,20250513,7,2025-05-13 10:44:17
13000001190,175,175,2,2,20241201,9,2024-12-01 08:22:31
13000001191,694,694,2,2,20240730,5,2024-07-30 12:50:56
13000001192,1377,1377,1,1,20240819,9,2024-08-19 11:59:55
13000001193,653,653,2,2,20240311,5,2024-03-11 21:53:13
13000001194,1328,1328,1,1,20250117,8,2025-01-17 03:03:08
13000001195,850,850,1,1,20250210,8,2025-02-10 02:52:53
13000001196,1043,1043,2,2,20240325,10,2024-03-25 16:36:06
13000001197,120,120,2,2,20240608,9,2024-06-08 14:22:21
13000001198,374,374,1,1,20240625,1,2024-06-25 23:46:32
13000001199,1023,1023,2,2,20250523,10,2025-05-23 05:33:49
13000001200,1435,1435,1,1,20240829,4,2024-08-29 04:47:21
13000001201,1022,1022,2,2,20240501,4,2024-05-01 00:46:00
13000001202,397,397,2,2,20250427,5,2025-04-27 09:47:30
13000001203,539,539,1,1,20250226,1,2025-02-26 11:44:26
13000001204,662,662,2,2,20240428,7,2024-04-28 01:51:51
13000001205,413,413,2,2,20250208,7,2025-02-08 22:47:26
13000001206,978,978,1,1,20240925,7,2024-09-25 19:51:25
13000001207,94,94,1,1,20240310,8,2024-03-10 16:15:58
13000001208,593,593,2,2,20250112,9,2025-01-12 07:17:21
13000001209,3,3,1,1,20251009,10,2025-10-09 11:00:54
13000001210,986,986,1,1,20240301,9,2024-03-01 12:53:15
13000001211,1097,1097,1,1,20250722,5,2025-07-22 21:09:21
13000001212,1298,1298,2,2,20240208,8,2024-02-08 08:13:22
13000001213,968,968,2,2,20240225,0,2024-02-25 17:46:13
13000001214,256,256,2,2,20240208,10,2024-02-08 21:07:49
13000001215,165,165,2,2,20250624,7,2025-06-24 03:55:55
13000001216,74,74,2,2,20240409,8,2024-04-09 11:25:59
13000001217,610,610,1,1,20240628,9,2024-06-28 22:05:52
13000001218,1181,1181,1,1,20240705,8,2024-07-05 02:13:24
13000001219,1198,1198,1,1,20250720,7,2025-07-20 18:29:10
13000001220,383,383,2,2,20251006,9,2025-10-06 07:13:11
13000001221,327,327,1,1,20241220,4,2024-12-20 08:24:21
13000001222,1118,1118,1,1,20250523,3,2025-05-23 03:25:20
13000001223,1093,1093,2,2,20240911,5,2024-09-11 10:05:18
13000001224,348,348,1,1,20250713,10,2025-07-13 15:16:21
13000001225,988,988,1,1,20250407,9,2025-04-07 08:15:53
13000001226,1242,1242,1,1,20240708,8,2024-07-08 18:48:29
13000001227,645,645,2,2,20240219,8,2024-02-19 04:06:01
13000001228,1068,1068,1,1,20240221,7,2024-02-21 16:05:55
13000001229,523,523,1,1,20250625,9,2025-06-25 10:55:56
13000001230,624,624,1,1,20240208,0,2024-02-08 19:31:23
13000001231,705,705,2,2,20240418,6,2024-04-18 09:31:41
13000001232,12,12,2,2,20250117,3,2025-01-17 13:06:25
13000001233,748,748,1,1,20250409,9,2025-04-09 10:47:01
13000001234,922,922,2,2,20240320,9,2024-03-20 23:14:12
13000001235,637,637,2,2,20250222,7,2025-02-22 01:16:31
13000001236,1225,1225,2,2,20250224,8,2025-02-24 11:36:08
13000001237,1336,1336,2,2,20240115,3,2024-01-15 17:10:11
13000001238,1006,1006,1,1,20250128,6,2025-01-28 21:11:36
13000001239,717,717,1,1,20241013,9,2024-10-13 20:55:37
13000001240,1117,1117,1,1,20250429,5,2025-04-29 00:45:18
13000001241,547,547,1,1,20250905,7,2025-09-05 05:07:48
13000001242,1073,1073,2,2,20240406,6,2024-04-06 12:58:00
13000001243,611,611,2,2,20250903,9,2025-09-03 17:51:00
13000001244,1315,1315,2,2,20250301,7,2025-03-01 16:53:33
13000001245,881,881,2,2,20250408,10,2025-04-08 12:24:56
13000001246,475,475,1,1,20240916,7,2024-09-16 03:01:20
13000001247,1015,1015,1,1,20250429,5,2025-04-29 00:12:37
13000001248,574,574,2,2,20240611,7,2024-06-11 07:03:48
13000001249,71,71,1,1,20240425,9,2024-04-25 15:35:44
13000001250,737,737,2,2,20250926,9,2025-09-26 13:22:49
13000001251,1060,1060,2,2,20241213,4,2024-12-13 03:40:45
13000001252,1145,1145,2,2,20240414,8,2024-04-14 04:40:22
13000001253,1256,1256,1,1,20240727,10,2024-07-27 15:19:46
13000001254,1063,1063,2,2,20250706,9,2025-07-06 11:41:41
13000001255,551,551,1,1,20250212,0,2025-02-12 02:23:55
13000001256,248,248,2,2,20250111,5,2025-01-11 09:29:04
13000001257,831,831,1,1,20240630,6,2024-06-30 18:08:16
13000001258,968,968,2,2,20240417,10,2024-04-17 04:15:01
13000001259,1010,1010,1,1,20240419,3,2024-04-19 16:11:16
13000001260,509,509,2,2,20240331,10,2024-03-31 00:48:33
13000001261,767,767,2,2,20250224,8,2025-02-24 07:29:58
13000001262,795,795,1,1,20250305,8,2025-03-05 01:42:06
13000001263,712,712,1,1,20250312,8,2025-03-12 06:47:21
13000001264,273,273,1,1,20240528,9,2024-05-28 16:12:31
13000001265,818,818,1,1,20240713,6,2024-07-13 21:57:25
13000001266,513,513,2,2,20240311,6,2024-03-11 06:35:08
13000001267,1026,1026,2,2,20240524,10,2024-05-24 23:37:12
13000001268,1347,1347,2,2,20250524,8,2025-05-24 09:38:11
13000001269,258,258,1,1,20240310,2,2024-03-10 14:31:08
13000001270,1010,1010,1,1,20250401,10,2025-04-01 03:13:30
13000001271,220,220,2,2,20241007,7,2024-10-07 01:18:12
13000001272,1048,1048,1,1,20250220,8,2025-02-20 14:00:38
13000001273,1300,1300,1,1,20240224,8,2024-02-24 00:20:03
13000001274,262,262,2,2,20250407,8,2025-04-07 08:09:04
13000001275,1141,1141,2,2,20240728,10,2024-07-28 19:51:22
13000001276,1234,1234,2,2,20240124,8,2024-01-24 22:46:08
13000001277,554,554,1,1,20241226,8,2024-12-26 16:11:21
13000001278,730,730,1,1,20240523,9,2024-05-23 21:59:24
13000001279,578,578,2,2,20240415,9,2024-04-15 10:44:23
